,Bell No,Actual Time,Confidence
756,1,246820.0,0.951722951631314
757,7,247120.0,1.0
758,6,247380.0,1.0
759,8,247620.0,0.990495294103648
760,3,247950.0,1.0
761,2,248190.0,0.979188305516543
762,4,248410.0,1.0
763,1,248620.0,1.0
764,5,249010.0,1.0
765,6,249270.0,1.0
766,7,249530.0,0.9920443063927231
767,8,249790.0,1.0
768,3,250370.0,1.0
769,4,250580.0,1.0
770,2,250820.0,0.6076452108928617
771,5,251120.0,0.7625415585829947
772,1,251410.0,0.94139801465271
773,7,251620.0,0.9681725473335444
774,6,251910.0,1.0
775,8,252200.0,0.981728896644876
776,4,252460.0,1.0
777,3,252710.0,0.8448406094008323
778,2,252980.0,0.9821444320963101
779,1,253350.0,0.993217190535133
780,5,253610.0,1.0
781,6,253870.0,1.0
782,7,254060.0,0.9916518583462746
783,8,254410.0,0.9323216452087552
784,4,254850.0,1.0
785,2,255100.0,0.8642717265336286
786,3,255380.0,1.0
787,5,255660.0,1.0
788,1,255940.0,1.0
789,7,256180.0,0.9632948307111223
790,6,256480.0,1.0
791,8,256860.0,1.0
792,2,257030.0,0.9658366970713365
793,4,257240.0,0.9639616116064025
794,3,257470.0,0.971449607203479
795,1,257790.0,1.0
796,5,258080.0,1.0
797,6,258400.0,1.0
798,7,258680.0,0.8182097000340692
799,8,259030.0,0.9849165267672241
800,4,259460.0,0.9770718494740284
801,2,259570.0,0.4398935978779868
802,3,260190.0,1.0
803,1,260290.0,1.0
804,6,260530.0,0.9894119063171711
805,5,260720.0,1.0
806,7,260960.0,1.0
807,8,261390.0,0.8381423192878866
808,4,261660.0,0.9933711634034481
809,1,261840.0,1.0
810,2,262340.0,0.9900412134598575
811,6,262450.0,1.0
812,3,262510.0,1.0
813,7,262900.0,1.0
814,5,263130.0,0.8176003462958348
815,8,263480.0,0.9853604428233095
816,1,263920.0,1.0
817,4,264270.0,1.0
818,2,264450.0,0.18238995182676127
819,3,264890.0,1.0
820,6,265070.0,1.0
821,5,265300.0,1.0
822,7,265560.0,0.9606133925669766
823,8,265850.0,1.0
824,1,266160.0,1.0
825,2,266400.0,1.0
826,4,266690.0,1.0
827,6,267000.0,1.0
828,3,267250.0,1.0
829,7,267450.0,1.0
830,5,267700.0,0.9435723466932855
831,8,268010.0,0.9560625802738959
832,2,268470.0,1.0
833,1,268820.0,0.9841978997269583
834,4,269130.0,0.9246866392804842
835,3,269410.0,1.0
836,6,269520.0,1.0
837,7,270130.0,1.0
838,5,270220.0,0.9318968054600016
839,8,270500.0,0.9606045336849992
840,2,270690.0,0.9052100830608651
841,4,270970.0,0.8827705877574693
842,1,271190.0,0.5635779119911714
843,6,271510.0,1.0
844,3,271960.0,1.0
845,7,272090.0,1.0
846,5,272290.0,0.9785523594938068
847,8,272680.0,0.9163021156717197
848,4,273210.0,1.0
849,2,273460.0,0.6745767681170045
850,6,273720.0,0.9919787180434301
851,1,273870.0,0.9846784524069236
852,7,274190.0,1.0
853,3,274490.0,0.9636989619000219
854,5,274650.0,1.0
855,8,275170.0,1.0
856,2,275280.0,1.0
857,4,275560.0,1.0
858,6,275860.0,1.0
859,7,276110.0,1.0
860,1,276360.0,1.0
861,5,276780.0,0.9196237008632852
862,3,277000.0,0.9903784456551155
863,8,277320.0,1.0
864,2,277710.0,0.9720596697702721
865,6,277930.0,0.8740037600637377
866,4,278290.0,1.0
867,1,278390.0,0.976272636522666
868,7,278730.0,1.0
869,3,279060.0,1.0
870,5,279420.0,1.0
871,8,279590.0,0.8994129210605407
872,6,279940.0,0.9916681829164221
873,2,280170.0,1.0
874,4,280430.0,1.0
875,7,280710.0,0.9936269761198957
876,1,281080.0,0.9895768129455873
877,5,281210.0,0.9047592477581358
878,3,281560.0,0.9929732870601071
879,8,281830.0,1.0
880,6,282280.0,1.0
881,4,282560.0,1.0
882,2,282810.0,1.0
883,1,283180.0,1.0
884,7,283430.0,1.0
885,3,283670.0,0.9889208127696082
886,5,283960.0,0.9816049118377511
887,8,284270.0,0.9914502360586315
888,4,284520.0,1.0
889,6,284850.0,1.0
890,2,285100.0,1.0
891,7,285370.0,1.0
892,1,285630.0,1.0
893,5,285860.0,1.0
894,3,286170.0,0.9840474973736308
895,8,286500.0,0.7099762944358122
896,6,286960.0,0.9899743251385366
897,4,287190.0,0.9630061347202026
898,7,287490.0,1.0
899,2,287750.0,0.8339847688473023
900,1,288140.0,1.0
901,3,288180.0,1.0
902,5,288560.0,0.8162482111765761
903,8,288850.0,0.9945425167335487
904,6,289150.0,1.0
905,7,289410.0,1.0
906,4,289640.0,0.9908080641150445
907,1,289800.0,1.0
908,2,290250.0,1.0
909,5,290470.0,0.9891735688894226
910,3,290800.0,0.9936778376090991
911,8,291090.0,0.9816264600974656
912,7,291530.0,1.0
913,6,291830.0,1.0
914,4,292090.0,1.0
915,1,292160.0,0.9160800997090692
916,2,292240.0,0.9672575323833836
